WRKLOSSRV,ANXIOUS,WORRY,INTEREST,DOWN,SCRAM
1.0,1.0,1.0,1.0,0.0,P010016808
0.0,1.0,1.0,1.0,0.0,P010016809
1.0,1.0,1.0,0.0,1.0,P010016810
0.0,0.0,0.0,1.0,0.0,P010016813
0.0,0.0,0.0,1.0,1.0,P010016814
0.0,0.0,0.0,1.0,0.0,P010016815
0.0,0.0,0.0,1.0,0.0,P010016816
0.0,0.0,1.0,0.0,0.0,P010016817
0.0,1.0,1.0,0.0,1.0,P010016818
0.0,0.0,0.0,1.0,0.0,P010016820
0.0,0.0,0.0,1.0,0.0,P010016821
0.0,0.0,0.0,1.0,0.0,P010016822
0.0,0.0,0.0,0.0,0.0,P010016823
0.0,1.0,1.0,0.0,1.0,P010016824
0.0,1.0,1.0,0.0,0.0,P010016825
0.0,1.0,1.0,0.0,1.0,P010016826
0.0,0.0,0.0,1.0,0.0,P010016827
0.0,0.0,0.0,1.0,0.0,P010016829
0.0,0.0,0.0,1.0,0.0,P010016830
0.0,1.0,0.0,0.0,1.0,P010016831
0.0,1.0,1.0,0.0,1.0,P010016832
0.0,0.0,1.0,0.0,1.0,P010016833
0.0,1.0,0.0,1.0,1.0,P010016834
0.0,0.0,0.0,1.0,0.0,P010016835
0.0,1.0,1.0,0.0,1.0,P010016836
0.0,0.0,0.0,1.0,0.0,P010016837
0.0,0.0,0.0,1.0,0.0,P010016838
0.0,1.0,1.0,0.0,1.0,P010016839
0.0,1.0,1.0,1.0,0.0,P010016840
0.0,0.0,0.0,1.0,0.0,P010016841
0.0,0.0,1.0,1.0,0.0,P010016842
0.0,1.0,1.0,1.0,1.0,P010016843
0.0,0.0,0.0,1.0,0.0,P010016844
0.0,0.0,0.0,1.0,0.0,P010016845
0.0,0.0,0.0,1.0,0.0,P010016846
0.0,0.0,0.0,1.0,0.0,P010016847
0.0,0.0,0.0,1.0,1.0,P010016848
0.0,1.0,0.0,0.0,1.0,P010016849
0.0,1.0,1.0,0.0,1.0,P010016851
0.0,1.0,1.0,0.0,1.0,P010016852
0.0,1.0,0.0,1.0,1.0,P010016853
0.0,1.0,1.0,0.0,1.0,P010016854
0.0,1.0,1.0,0.0,1.0,P010016855
0.0,0.0,0.0,1.0,0.0,P010016856
0.0,1.0,1.0,0.0,1.0,P010016857
0.0,0.0,0.0,1.0,0.0,P010016858
0.0,1.0,1.0,1.0,1.0,P010016859
0.0,0.0,0.0,1.0,0.0,P010016860
0.0,1.0,1.0,0.0,0.0,P010016861
0.0,0.0,0.0,1.0,0.0,P010016862
1.0,0.0,1.0,1.0,0.0,P010016863
0.0,1.0,0.0,1.0,0.0,P010016864
0.0,0.0,0.0,1.0,0.0,P010016865
0.0,0.0,0.0,1.0,0.0,P010016866
1.0,0.0,0.0,1.0,0.0,P010016867
0.0,0.0,1.0,0.0,0.0,P010016868
0.0,0.0,0.0,1.0,0.0,P010016869
0.0,1.0,1.0,0.0,1.0,P010016870
0.0,1.0,1.0,0.0,1.0,P010016871
0.0,0.0,0.0,1.0,0.0,P010016872
0.0,0.0,0.0,1.0,0.0,P010016873
0.0,1.0,1.0,0.0,1.0,P010016874
0.0,0.0,0.0,1.0,0.0,P010016875
0.0,1.0,1.0,0.0,1.0,P010016876
0.0,0.0,0.0,1.0,0.0,P010016877
0.0,1.0,0.0,0.0,1.0,P010016878
0.0,0.0,0.0,1.0,0.0,P010016879
1.0,1.0,1.0,0.0,1.0,P010016880
0.0,1.0,1.0,1.0,1.0,P010016881
0.0,0.0,0.0,1.0,0.0,P010016882
0.0,1.0,1.0,0.0,0.0,P010016883
0.0,0.0,0.0,1.0,0.0,P010016884
0.0,1.0,1.0,0.0,1.0,P010016886
0.0,1.0,1.0,0.0,1.0,P010016887
0.0,0.0,0.0,1.0,0.0,P010016888
0.0,0.0,0.0,1.0,0.0,P010016889
0.0,0.0,0.0,1.0,0.0,P010016890
0.0,0.0,0.0,1.0,0.0,P010016891
0.0,0.0,0.0,1.0,0.0,P010016893
0.0,1.0,1.0,0.0,1.0,P010016894
0.0,0.0,0.0,1.0,0.0,P010016895
0.0,0.0,1.0,0.0,1.0,P010016896
0.0,0.0,0.0,1.0,0.0,P010016897
0.0,0.0,0.0,1.0,0.0,P010016898
0.0,0.0,0.0,1.0,0.0,P010016899
1.0,0.0,0.0,1.0,0.0,P010016900
0.0,0.0,0.0,1.0,0.0,P010016901
1.0,0.0,0.0,1.0,0.0,P010016902
0.0,0.0,0.0,1.0,0.0,P010016903
0.0,1.0,1.0,1.0,1.0,P010016904
0.0,1.0,1.0,0.0,1.0,P010016905
0.0,1.0,1.0,0.0,1.0,P010016906
0.0,1.0,0.0,1.0,0.0,P010016907
0.0,1.0,1.0,0.0,1.0,P010016908
0.0,1.0,0.0,1.0,0.0,P010016909
0.0,0.0,0.0,1.0,0.0,P010016910
0.0,1.0,1.0,0.0,1.0,P010016911
0.0,1.0,1.0,0.0,1.0,P010016912
0.0,0.0,0.0,1.0,0.0,P010016913
0.0,0.0,0.0,1.0,0.0,P010016914
0.0,0.0,0.0,1.0,0.0,P010016915
1.0,0.0,0.0,1.0,0.0,P010016916
0.0,0.0,0.0,1.0,0.0,P010016917
0.0,1.0,1.0,0.0,1.0,P010016918
0.0,0.0,0.0,1.0,0.0,P010016919
0.0,0.0,0.0,1.0,0.0,P010016920
0.0,0.0,1.0,0.0,1.0,P010016921
0.0,1.0,0.0,1.0,0.0,P010016922
0.0,1.0,1.0,0.0,1.0,P010016923
1.0,0.0,0.0,1.0,0.0,P010016924
0.0,1.0,0.0,1.0,0.0,P010016925
0.0,0.0,0.0,0.0,1.0,P010016926
0.0,0.0,0.0,0.0,0.0,P010016927
0.0,1.0,1.0,1.0,1.0,P010016929
0.0,1.0,1.0,0.0,1.0,P010016930
0.0,0.0,0.0,1.0,0.0,P010016931
0.0,0.0,0.0,0.0,1.0,P010016933
0.0,1.0,0.0,1.0,1.0,P010016934
1.0,0.0,0.0,1.0,0.0,P010016935
1.0,1.0,1.0,0.0,1.0,P010016936
0.0,0.0,0.0,1.0,0.0,P010016937
0.0,0.0,0.0,1.0,0.0,P010016938
0.0,1.0,0.0,1.0,0.0,P010016939
0.0,1.0,1.0,0.0,1.0,P010016940
0.0,0.0,0.0,1.0,0.0,P010016941
0.0,0.0,0.0,1.0,0.0,P010016942
0.0,1.0,0.0,1.0,0.0,P010016943
0.0,1.0,1.0,0.0,1.0,P010016944
1.0,1.0,1.0,1.0,1.0,P010016945
1.0,0.0,0.0,1.0,0.0,P010016946
0.0,1.0,0.0,1.0,0.0,P010016947
1.0,1.0,1.0,0.0,1.0,P010016949
0.0,0.0,0.0,1.0,0.0,P010016950
0.0,0.0,0.0,1.0,0.0,P010016951
0.0,1.0,1.0,0.0,0.0,P010016952
0.0,1.0,0.0,0.0,0.0,P010016953
1.0,0.0,0.0,1.0,0.0,P010016954
0.0,1.0,1.0,1.0,1.0,P010016955
0.0,0.0,0.0,1.0,0.0,P010016956
0.0,0.0,0.0,1.0,0.0,P010016957
1.0,0.0,0.0,1.0,0.0,P010016958
0.0,1.0,1.0,0.0,1.0,P010016959
1.0,0.0,0.0,1.0,0.0,P010016960
0.0,0.0,0.0,0.0,0.0,P010016961
0.0,0.0,0.0,1.0,0.0,P010016962
0.0,1.0,1.0,0.0,1.0,P010016963
0.0,0.0,0.0,1.0,0.0,P010016964
0.0,0.0,0.0,1.0,0.0,P010016965
0.0,0.0,0.0,1.0,0.0,P010016966
0.0,0.0,0.0,1.0,0.0,P010016967
0.0,0.0,0.0,1.0,0.0,P010016968
0.0,1.0,1.0,1.0,0.0,P010016969
0.0,0.0,0.0,1.0,0.0,P010016970
0.0,1.0,1.0,1.0,1.0,P010016971
1.0,1.0,1.0,0.0,1.0,P010016972
0.0,0.0,0.0,1.0,0.0,P010016973
0.0,0.0,0.0,1.0,0.0,P010016974
0.0,0.0,0.0,1.0,0.0,P010016975
0.0,1.0,1.0,0.0,0.0,P010016976
0.0,0.0,0.0,1.0,0.0,P010016977
0.0,0.0,0.0,1.0,0.0,P010016978
0.0,1.0,1.0,0.0,1.0,P010016979
0.0,0.0,0.0,1.0,0.0,P010016980
0.0,0.0,0.0,1.0,0.0,P010016981
0.0,1.0,0.0,0.0,1.0,P010016983
0.0,0.0,0.0,1.0,0.0,P010016984
0.0,1.0,1.0,0.0,1.0,P010016985
1.0,0.0,0.0,1.0,0.0,P010016986
0.0,1.0,1.0,0.0,1.0,P010016987
1.0,1.0,1.0,0.0,1.0,P010016988
0.0,0.0,0.0,1.0,0.0,P010016989
0.0,0.0,0.0,1.0,0.0,P010016990
0.0,0.0,0.0,1.0,0.0,P010016991
0.0,0.0,0.0,1.0,0.0,P010016992
0.0,1.0,1.0,1.0,1.0,P010016993
0.0,0.0,0.0,1.0,0.0,P010016995
0.0,0.0,0.0,1.0,0.0,P010016996
1.0,0.0,0.0,0.0,0.0,P010016997
1.0,1.0,1.0,1.0,1.0,P010016998
0.0,0.0,0.0,1.0,0.0,P010016999
0.0,1.0,1.0,1.0,0.0,P010017000
0.0,0.0,0.0,1.0,0.0,P010017001
0.0,0.0,1.0,1.0,1.0,P010017002
0.0,0.0,0.0,1.0,0.0,P010017003
0.0,1.0,1.0,0.0,1.0,P010017004
0.0,1.0,0.0,0.0,0.0,P010017005
0.0,1.0,1.0,1.0,1.0,P010017006
0.0,1.0,1.0,0.0,1.0,P010017008
0.0,1.0,1.0,0.0,1.0,P010017009
0.0,0.0,0.0,1.0,0.0,P010017011
0.0,0.0,0.0,1.0,0.0,P010017012
0.0,0.0,0.0,1.0,0.0,P010017014
0.0,1.0,1.0,1.0,1.0,P010017015
0.0,0.0,1.0,0.0,0.0,P010017016
0.0,0.0,0.0,1.0,0.0,P010017017
0.0,0.0,0.0,1.0,0.0,P010017018
0.0,1.0,0.0,1.0,1.0,P010017019
0.0,0.0,0.0,1.0,0.0,P010017021
0.0,0.0,0.0,1.0,0.0,P010017022
0.0,1.0,1.0,1.0,0.0,P010017023
0.0,1.0,1.0,0.0,1.0,P010017024
0.0,1.0,0.0,1.0,0.0,P010017025
1.0,0.0,1.0,0.0,0.0,P010017026
1.0,0.0,0.0,0.0,0.0,P010017027
0.0,0.0,0.0,0.0,0.0,P010017028
0.0,0.0,0.0,1.0,0.0,P010017029
0.0,1.0,1.0,0.0,1.0,P010017030
1.0,0.0,0.0,1.0,0.0,P010017031
0.0,1.0,1.0,1.0,0.0,P010017032
0.0,1.0,0.0,1.0,0.0,P010017033
0.0,0.0,0.0,1.0,0.0,P010017034
0.0,1.0,1.0,0.0,1.0,P010017035
0.0,1.0,1.0,0.0,1.0,P010017036
1.0,0.0,0.0,1.0,0.0,P010017037
0.0,0.0,0.0,1.0,0.0,P010017038
0.0,1.0,1.0,0.0,1.0,P010017039
0.0,1.0,1.0,0.0,1.0,P010017040
0.0,0.0,0.0,1.0,0.0,P010017041
0.0,0.0,0.0,1.0,0.0,P010017042
0.0,0.0,0.0,1.0,0.0,P010017043
1.0,0.0,1.0,1.0,0.0,P010017044
0.0,1.0,1.0,0.0,1.0,P010017046
0.0,0.0,0.0,1.0,0.0,P010017047
0.0,0.0,0.0,1.0,0.0,P010017048
0.0,1.0,1.0,1.0,0.0,P010017049
0.0,0.0,0.0,1.0,0.0,P010017050
1.0,1.0,1.0,0.0,1.0,P010017051
0.0,0.0,0.0,1.0,0.0,P010017052
0.0,1.0,0.0,1.0,0.0,P010017053
0.0,1.0,0.0,0.0,1.0,P010017054
0.0,0.0,0.0,1.0,0.0,P010017055
0.0,1.0,1.0,0.0,1.0,P010017056
0.0,0.0,0.0,1.0,0.0,P010017057
0.0,0.0,0.0,1.0,0.0,P010017058
0.0,1.0,1.0,0.0,1.0,P010017059
1.0,0.0,0.0,1.0,0.0,P010017060
0.0,1.0,0.0,1.0,0.0,P010017061
0.0,1.0,1.0,0.0,1.0,P010017062
1.0,1.0,1.0,0.0,1.0,P010017063
0.0,0.0,0.0,1.0,0.0,P010017064
0.0,1.0,1.0,0.0,1.0,P010017065
0.0,0.0,0.0,1.0,0.0,P010017066
0.0,0.0,0.0,1.0,0.0,P010017067
0.0,0.0,0.0,1.0,0.0,P010017068
0.0,1.0,1.0,1.0,1.0,P010017069
0.0,0.0,0.0,1.0,0.0,P010017070
0.0,1.0,1.0,0.0,0.0,P010017071
0.0,1.0,0.0,1.0,0.0,P010017072
0.0,1.0,1.0,0.0,1.0,P010017073
0.0,1.0,0.0,1.0,1.0,P010017074
0.0,1.0,1.0,0.0,1.0,P010017075
1.0,0.0,0.0,1.0,0.0,P010017076
0.0,1.0,1.0,0.0,0.0,P010017077
0.0,0.0,0.0,1.0,0.0,P010017078
0.0,1.0,1.0,1.0,0.0,P010017080
0.0,0.0,0.0,1.0,0.0,P010017081
0.0,1.0,1.0,0.0,1.0,P010017082
0.0,0.0,0.0,1.0,0.0,P010017083
0.0,0.0,0.0,1.0,0.0,P010017084
0.0,0.0,0.0,1.0,0.0,P010017085
0.0,0.0,0.0,1.0,0.0,P010017086
0.0,0.0,0.0,1.0,0.0,P010017087
0.0,0.0,0.0,1.0,0.0,P010017088
0.0,1.0,0.0,1.0,0.0,P010017089
0.0,0.0,0.0,1.0,0.0,P010017090
0.0,1.0,1.0,0.0,1.0,P010017091
1.0,1.0,1.0,1.0,0.0,P010017092
1.0,1.0,1.0,0.0,1.0,P010017093
0.0,0.0,0.0,1.0,0.0,P010017094
0.0,1.0,1.0,0.0,0.0,P010017095
0.0,1.0,1.0,1.0,1.0,P010017096
0.0,1.0,1.0,1.0,0.0,P010017097
0.0,0.0,0.0,1.0,0.0,P010017098
0.0,0.0,0.0,1.0,0.0,P010017099
0.0,0.0,0.0,1.0,1.0,P010017100
0.0,0.0,0.0,1.0,0.0,P010017101
1.0,1.0,1.0,1.0,0.0,P010017102
0.0,0.0,0.0,1.0,0.0,P010017103
0.0,0.0,0.0,1.0,0.0,P010017104
1.0,1.0,1.0,0.0,1.0,P010017105
0.0,1.0,1.0,1.0,1.0,P010017106
1.0,1.0,1.0,0.0,1.0,P010017107
0.0,0.0,0.0,1.0,0.0,P010017108
0.0,1.0,1.0,0.0,1.0,P010017109
0.0,0.0,0.0,1.0,0.0,P010017110
0.0,0.0,0.0,0.0,1.0,P010017111
0.0,0.0,0.0,1.0,0.0,P010017113
0.0,0.0,0.0,1.0,0.0,P010017114
0.0,0.0,0.0,1.0,0.0,P010017115
0.0,0.0,0.0,1.0,0.0,P010017116
0.0,0.0,0.0,1.0,0.0,P010017117
0.0,1.0,0.0,1.0,0.0,P010017118
0.0,1.0,0.0,1.0,0.0,P010017119
0.0,0.0,0.0,1.0,0.0,P010017120
1.0,1.0,1.0,0.0,1.0,P010017121
0.0,0.0,0.0,1.0,0.0,P010017122
0.0,0.0,0.0,1.0,0.0,P010017124
0.0,1.0,1.0,0.0,1.0,P010017126
1.0,1.0,1.0,0.0,1.0,P010017127
0.0,1.0,1.0,0.0,1.0,P010017128
0.0,0.0,0.0,0.0,1.0,P010017129
0.0,0.0,0.0,1.0,0.0,P010017130
1.0,1.0,1.0,1.0,0.0,P010017131
0.0,1.0,0.0,0.0,1.0,P010017132
1.0,1.0,1.0,0.0,1.0,P010017133
0.0,1.0,0.0,1.0,0.0,P010017134
1.0,0.0,0.0,1.0,0.0,P010017135
0.0,1.0,1.0,1.0,0.0,P010017136
0.0,1.0,1.0,0.0,1.0,P010017137
0.0,0.0,0.0,1.0,0.0,P010017138
0.0,1.0,1.0,0.0,1.0,P010017139
0.0,0.0,0.0,1.0,0.0,P010017140
0.0,1.0,1.0,0.0,1.0,P010017141
0.0,0.0,0.0,1.0,0.0,P010017142
0.0,0.0,0.0,1.0,0.0,P010017143
0.0,0.0,0.0,1.0,0.0,P010017144
0.0,0.0,0.0,1.0,0.0,P010017145
0.0,1.0,0.0,1.0,1.0,P010017146
0.0,1.0,1.0,0.0,1.0,P010017148
0.0,1.0,1.0,1.0,0.0,P010017149
0.0,1.0,0.0,1.0,0.0,P010017150
0.0,1.0,1.0,0.0,1.0,P010017151
0.0,0.0,0.0,1.0,0.0,P010017152
0.0,1.0,1.0,1.0,0.0,P010017153
0.0,0.0,0.0,1.0,0.0,P010017154
0.0,0.0,0.0,1.0,0.0,P010017155
0.0,1.0,1.0,0.0,1.0,P010017156
0.0,1.0,0.0,1.0,0.0,P010017157
0.0,1.0,1.0,0.0,1.0,P010017158
1.0,1.0,1.0,0.0,1.0,P010017159
0.0,0.0,0.0,1.0,0.0,P010017160
0.0,1.0,1.0,0.0,1.0,P010017161
0.0,1.0,1.0,1.0,0.0,P010017162
0.0,0.0,0.0,0.0,1.0,P010017163
0.0,1.0,1.0,1.0,0.0,P010017164
0.0,0.0,0.0,1.0,0.0,P010017165
0.0,0.0,0.0,1.0,1.0,P010017166
0.0,0.0,0.0,1.0,0.0,P010017167
1.0,0.0,0.0,1.0,0.0,P010017168
0.0,0.0,0.0,1.0,0.0,P010017169
1.0,1.0,1.0,0.0,1.0,P010017170
0.0,1.0,0.0,1.0,1.0,P010017171
0.0,0.0,0.0,1.0,0.0,P010017172
0.0,1.0,1.0,1.0,1.0,P010017173
0.0,0.0,0.0,1.0,0.0,P010017174
0.0,1.0,0.0,0.0,0.0,P010017175
1.0,1.0,1.0,0.0,1.0,P010017176
0.0,1.0,0.0,0.0,0.0,P010017177
0.0,0.0,0.0,1.0,0.0,P010017178
0.0,0.0,0.0,1.0,0.0,P010017179
0.0,0.0,0.0,1.0,0.0,P010017180
0.0,0.0,0.0,1.0,0.0,P010017181
0.0,0.0,0.0,1.0,0.0,P010017182
0.0,1.0,1.0,0.0,1.0,P010017183
0.0,0.0,0.0,1.0,0.0,P010017184
0.0,1.0,0.0,0.0,1.0,P010017185
0.0,1.0,1.0,1.0,1.0,P010017186
0.0,1.0,1.0,0.0,1.0,P010017187
0.0,1.0,0.0,1.0,1.0,P010017188
0.0,0.0,0.0,1.0,0.0,P010017189
0.0,0.0,0.0,1.0,0.0,P010017190
0.0,1.0,1.0,0.0,1.0,P010017191
0.0,1.0,1.0,0.0,1.0,P010017192
0.0,0.0,0.0,1.0,0.0,P010017193
0.0,1.0,1.0,0.0,1.0,P010017194
0.0,1.0,1.0,1.0,1.0,P010017195
0.0,0.0,0.0,1.0,0.0,P010017196
1.0,1.0,1.0,0.0,1.0,P010017197
0.0,0.0,0.0,1.0,0.0,P010017198
0.0,1.0,1.0,0.0,1.0,P010017199
0.0,1.0,1.0,0.0,1.0,P010017200
0.0,0.0,0.0,1.0,1.0,P010017201
0.0,0.0,0.0,1.0,1.0,P010017202
0.0,1.0,1.0,0.0,1.0,P010017203
0.0,0.0,0.0,1.0,0.0,P010017204
0.0,1.0,1.0,1.0,1.0,P010017205
0.0,1.0,1.0,0.0,1.0,P010017206
0.0,1.0,1.0,0.0,1.0,P010017207
0.0,0.0,0.0,1.0,0.0,P010017208
0.0,1.0,1.0,0.0,1.0,P010017209
0.0,0.0,0.0,1.0,0.0,P010017210
0.0,1.0,1.0,1.0,0.0,P010017211
0.0,1.0,1.0,0.0,1.0,P010017212
0.0,0.0,0.0,1.0,0.0,P010017213
0.0,0.0,0.0,1.0,0.0,P010017214
0.0,0.0,0.0,0.0,0.0,P010017215
0.0,0.0,0.0,1.0,0.0,P010017216
1.0,0.0,0.0,1.0,0.0,P010017217
0.0,0.0,0.0,1.0,0.0,P010017218
0.0,1.0,1.0,0.0,1.0,P010017219
0.0,0.0,0.0,1.0,0.0,P010017220
0.0,0.0,0.0,1.0,0.0,P010017221
0.0,0.0,0.0,1.0,0.0,P010017222
1.0,0.0,0.0,1.0,0.0,P010017223
0.0,1.0,1.0,1.0,0.0,P010017224
0.0,0.0,0.0,1.0,0.0,P010017225
0.0,0.0,0.0,1.0,0.0,P010017227
0.0,0.0,0.0,1.0,0.0,P010017229
0.0,0.0,0.0,1.0,0.0,P010017230
0.0,1.0,1.0,0.0,1.0,P010017231
0.0,1.0,1.0,1.0,0.0,P010017233
0.0,0.0,0.0,1.0,0.0,P010017234
0.0,1.0,1.0,1.0,1.0,P010017235
0.0,1.0,1.0,0.0,1.0,P010017236
1.0,0.0,0.0,1.0,0.0,P010017238
0.0,0.0,0.0,1.0,0.0,P010017239
0.0,0.0,0.0,1.0,0.0,P010017240
0.0,0.0,0.0,0.0,0.0,P010017241
0.0,1.0,1.0,0.0,1.0,P010017242
0.0,1.0,1.0,1.0,1.0,P010017243
0.0,1.0,1.0,1.0,0.0,P010017244
0.0,1.0,1.0,0.0,1.0,P010017245
1.0,0.0,0.0,1.0,0.0,P010017247
0.0,0.0,0.0,1.0,0.0,P010017248
0.0,0.0,0.0,1.0,0.0,P010017251
0.0,0.0,0.0,1.0,0.0,P010017252
0.0,0.0,0.0,1.0,0.0,P010017253
1.0,0.0,0.0,1.0,0.0,P010017254
0.0,1.0,0.0,1.0,1.0,P010017255
0.0,0.0,0.0,1.0,0.0,P010017256
0.0,1.0,1.0,0.0,1.0,P010017257
0.0,0.0,0.0,1.0,0.0,P010017258
0.0,0.0,0.0,1.0,0.0,P010017260
0.0,0.0,0.0,1.0,0.0,P010017261
0.0,0.0,1.0,1.0,1.0,P010017263
0.0,0.0,0.0,1.0,0.0,P010017264
0.0,1.0,0.0,0.0,1.0,P010017265
0.0,1.0,1.0,0.0,1.0,P010017266
0.0,1.0,1.0,0.0,1.0,P010017267
0.0,1.0,1.0,0.0,1.0,P010017268
1.0,1.0,1.0,1.0,1.0,P010017269
1.0,1.0,1.0,1.0,1.0,P010017270
0.0,1.0,1.0,0.0,1.0,P010017271
0.0,0.0,0.0,1.0,0.0,P010017272
0.0,0.0,0.0,1.0,0.0,P010017273
0.0,1.0,1.0,0.0,1.0,P010017274
0.0,0.0,0.0,1.0,0.0,P010017275
0.0,0.0,0.0,1.0,0.0,P010017276
0.0,0.0,0.0,1.0,0.0,P010017277
0.0,0.0,0.0,1.0,0.0,P010017278
0.0,0.0,0.0,1.0,0.0,P010017279
0.0,0.0,0.0,0.0,0.0,P010017280
0.0,1.0,1.0,0.0,1.0,P010017281
0.0,0.0,0.0,1.0,0.0,P010017282
0.0,0.0,0.0,1.0,0.0,P010017283
0.0,0.0,0.0,1.0,0.0,P010017284
0.0,0.0,0.0,1.0,0.0,P010017285
0.0,0.0,0.0,1.0,0.0,P010017286
0.0,1.0,0.0,1.0,1.0,P010017287
0.0,1.0,1.0,1.0,0.0,P010017288
0.0,1.0,1.0,0.0,1.0,P010017289
0.0,1.0,1.0,1.0,1.0,P010017290
0.0,0.0,0.0,0.0,1.0,P010017291
0.0,0.0,0.0,1.0,0.0,P010017292
0.0,0.0,0.0,1.0,0.0,P010017293
0.0,0.0,0.0,0.0,0.0,P010017294
0.0,1.0,1.0,1.0,1.0,P010017296
0.0,1.0,1.0,0.0,1.0,P010017297
0.0,0.0,0.0,1.0,0.0,P010017298
0.0,0.0,0.0,1.0,0.0,P010017299
1.0,1.0,1.0,0.0,1.0,P010017300
0.0,0.0,1.0,1.0,1.0,P010017301
0.0,0.0,0.0,1.0,0.0,P010017302
1.0,1.0,1.0,1.0,0.0,P010017303
0.0,1.0,1.0,0.0,1.0,P010017304
0.0,1.0,0.0,0.0,1.0,P010017305
0.0,0.0,0.0,1.0,0.0,P010017306
0.0,1.0,0.0,1.0,0.0,P010017307
0.0,1.0,1.0,1.0,0.0,P010017308
1.0,1.0,1.0,0.0,1.0,P010017309
0.0,1.0,0.0,0.0,0.0,P010017310
0.0,0.0,0.0,1.0,0.0,P010017311
0.0,0.0,0.0,1.0,0.0,P010017312
0.0,0.0,1.0,1.0,1.0,P010017313
0.0,1.0,1.0,1.0,1.0,P010017314
0.0,1.0,0.0,0.0,1.0,P010017315
0.0,0.0,0.0,1.0,0.0,P010017317
0.0,0.0,0.0,1.0,0.0,P010017318
0.0,0.0,0.0,1.0,0.0,P010017319
0.0,0.0,0.0,1.0,0.0,P010017321
0.0,0.0,0.0,1.0,0.0,P010017322
0.0,1.0,0.0,1.0,1.0,P010017323
0.0,0.0,0.0,1.0,0.0,P010017324
0.0,0.0,0.0,1.0,0.0,P010017325
0.0,1.0,1.0,0.0,1.0,P010017327
0.0,0.0,0.0,1.0,0.0,P010017328
0.0,0.0,0.0,0.0,0.0,P010017329
0.0,0.0,0.0,1.0,0.0,P010017330
0.0,0.0,0.0,1.0,0.0,P010017332
1.0,0.0,0.0,1.0,0.0,P010017333
0.0,1.0,1.0,0.0,1.0,P010017334
0.0,0.0,0.0,1.0,0.0,P010017335
1.0,0.0,0.0,1.0,0.0,P010017336
0.0,0.0,0.0,1.0,0.0,P010017337
0.0,0.0,0.0,1.0,0.0,P010017338
0.0,1.0,1.0,1.0,0.0,P010017339
0.0,1.0,1.0,0.0,0.0,P010017341
0.0,0.0,0.0,1.0,0.0,P010017342
0.0,1.0,1.0,0.0,1.0,P010017343
0.0,1.0,1.0,0.0,1.0,P010017344
0.0,0.0,0.0,1.0,0.0,P010017345
0.0,0.0,0.0,1.0,0.0,P010017346
0.0,0.0,0.0,1.0,0.0,P010017347
0.0,0.0,0.0,1.0,0.0,P010017348
0.0,0.0,0.0,1.0,0.0,P010017349
0.0,0.0,0.0,1.0,0.0,P010017350
0.0,0.0,0.0,1.0,0.0,P010017351
0.0,1.0,0.0,1.0,0.0,P010017352
1.0,1.0,1.0,0.0,1.0,P010017353
0.0,1.0,1.0,0.0,1.0,P010017354
0.0,0.0,0.0,1.0,0.0,P010017355
0.0,1.0,1.0,1.0,0.0,P010017356
0.0,0.0,0.0,1.0,1.0,P010017357
0.0,0.0,0.0,1.0,0.0,P010017358
0.0,0.0,0.0,0.0,0.0,P010017359
0.0,0.0,0.0,1.0,0.0,P010017360
0.0,1.0,1.0,1.0,1.0,P010017361
0.0,1.0,1.0,0.0,1.0,P010017363
1.0,0.0,0.0,1.0,0.0,P010017364
0.0,0.0,0.0,1.0,0.0,P010017365
0.0,0.0,0.0,0.0,1.0,P010017366
0.0,0.0,0.0,1.0,0.0,P010017367
0.0,0.0,0.0,1.0,0.0,P010017368
0.0,1.0,1.0,1.0,0.0,P010017369
0.0,1.0,0.0,0.0,1.0,P010017370
0.0,1.0,1.0,1.0,0.0,P010017371
0.0,1.0,1.0,0.0,1.0,P010017372
0.0,0.0,0.0,1.0,0.0,P010017373
0.0,0.0,0.0,1.0,0.0,P010017374
0.0,0.0,0.0,0.0,0.0,P010017375
0.0,0.0,0.0,1.0,0.0,P010017377
0.0,0.0,0.0,1.0,0.0,P010017378
0.0,1.0,1.0,0.0,1.0,P010017379
0.0,1.0,1.0,0.0,1.0,P010017380
0.0,0.0,0.0,1.0,0.0,P010017381
0.0,1.0,1.0,0.0,1.0,P010017382
0.0,0.0,0.0,0.0,1.0,P010017383
0.0,0.0,0.0,1.0,0.0,P010017384
0.0,0.0,0.0,1.0,1.0,P010017385
0.0,0.0,0.0,1.0,0.0,P010017386
0.0,0.0,0.0,1.0,0.0,P010017387
0.0,0.0,0.0,1.0,0.0,P010017388
0.0,1.0,1.0,0.0,1.0,P010017389
0.0,1.0,1.0,0.0,1.0,P010017390
0.0,0.0,0.0,1.0,0.0,P010017391
0.0,1.0,0.0,0.0,1.0,P010017392
0.0,0.0,0.0,1.0,0.0,P010017393
0.0,0.0,0.0,1.0,0.0,P010017394
0.0,1.0,1.0,0.0,1.0,P010017395
0.0,1.0,0.0,0.0,0.0,P010017396
0.0,0.0,0.0,1.0,0.0,P010017397
0.0,0.0,0.0,1.0,0.0,P010017398
0.0,1.0,1.0,0.0,1.0,P010017399
0.0,0.0,0.0,1.0,0.0,P010017400
1.0,1.0,1.0,0.0,1.0,P010017401
0.0,0.0,0.0,1.0,0.0,P010017402
0.0,0.0,0.0,1.0,0.0,P010017403
0.0,1.0,0.0,0.0,1.0,P010017404
